"VesselId","nb_vessels","Port","Gear","RelativeEffort","VE_LEN","Tonnage","name_gis_file_for_fishing_effort_per_polygon","name_gis_layer_field","is_gis_layer_field_relative_numbers","xfold_gis_layer_field","dcf_gear","SAB_kg_h","SJU_kg_h","SJZ_kg_h","MIP_kg_h","EOJ_kg_h","SGO_kg_h","OTH_kg_h","mean_kW","fishing.speed.knots","cruise.speed.knots","fuel.cons.h","fuel.tank.liter","ave.storage.fish.kg","nb_pings_per_trip","Gamma_shape","Gamma_scale","trip.duration.h","multip.fuel.steaming","multip.fuel.fishing","multip.fuel.ret.port.fish","multip.fuel.inactive","weekEndStartDay","WeekEndEndDay","WorkHoursStart","WorkHoursEnd","vessel_range_km","kW"
"USA0119",1,"Bodega_Bay","dts_longline_4",0.0532834866446948,10.614,15.433,"fe_code_USA0119_dts_longline","fe",FALSE,1,"dts_longline_4",37.362,1.017,1.861,0.491,0.133,1.625,3.314,181.635,1.942,7.858,47.142,817.123,652.188,1,0.4485,336.7618,10.98,0.8,1,1.1,0.1,1,7,1,23,132.924,NA
"USA0119",1,"Bodega_Bay","non_dts_other_3",0.159024054306656,10.888,15.289,"fe_code_USA0119_non_dts_other","fe",FALSE,1,"non_dts_other_3",0.66,NA,NA,NA,NA,NA,81.668,183.858,1.966,8.271,48.648,839.309,675.663,1,0.4485,336.7618,10.291,0.8,1,1.1,0.1,1,7,1,23,137.093,NA
"USA0119",1,"Fort_Bragg","dts_longline_4",0.590948890747208,10.223,15.141,"fe_code_USA0119_dts_longline","fe",FALSE,1,"dts_longline_4",38.51,1.063,1.81,0.483,0.124,1.592,3.368,171.435,1.932,7.706,47.776,857.741,709.066,1,0.4485,336.7618,10.14,0.8,1,1.1,0.1,1,7,1,23,138.519,NA
"USA0119",1,"Fort_Bragg","non_dts_other_3",0.185518225195534,10.497,14.436,"fe_code_USA0119_non_dts_other","fe",FALSE,1,"non_dts_other_3",0.676,NA,NA,NA,NA,NA,86.234,172.503,2.074,8.37,44.262,801.812,646.406,1,0.4485,336.7618,10.205,0.8,1,1.1,0.1,1,7,1,23,140.159,NA
"USA0119",1,"Fort_Bragg","dts_trap_1",0.0112253431059078,10.861,15.083,"fe_code_USA0119_dts_trap","fe",FALSE,1,"dts_trap_1",33.744,3.401,NA,NA,NA,NA,6.322,182.83,2.013,7.903,48.249,831.702,704.918,1,0.4485,336.7618,10.748,0.8,1,1.1,0.1,1,7,1,23,141.002,NA
"USA0120",1,"Eureka","dts_longline_4",0.414160802502173,16.906,53.727,"fe_code_USA0120_dts_longline","fe",FALSE,1,"dts_longline_4",59.756,1.315,NA,NA,NA,0.125,9.773,171.316,2.624,7.499,44.672,11787.799,2325.537,1,0.4485,336.7618,34.134,0.8,1,1.1,0.1,1,7,1,23,557.869,NA
"USA0120",1,"Eureka","non_dts_other_5",0.370707086999812,17.792,55.437,"fe_code_USA0120_non_dts_other","fe",FALSE,1,"non_dts_other_5",53.684,0.037,NA,NA,NA,NA,87.616,174.415,2.654,7.297,42.673,11096.805,2405.32,1,0.4485,336.7618,34.312,0.8,1,1.1,0.1,1,7,1,23,514.26,NA
"USA0120",1,"Fort_Bragg","non_dts_other_5",0.0971102707315746,16.731,51.441,"fe_code_USA0120_non_dts_other","fe",FALSE,1,"non_dts_other_5",51.023,0.036,NA,NA,NA,NA,94.612,165.928,2.671,7.186,42.917,11776.691,2367.32,1,0.4485,336.7618,33.412,0.8,1,1.1,0.1,1,7,1,23,517.536,NA
"USA0120",1,"San_Francisco","non_dts_other_5",0.0611554518033864,17.218,52.354,"fe_code_USA0120_non_dts_other","fe",FALSE,1,"non_dts_other_5",51.958,0.035,NA,NA,NA,NA,86.734,173.736,2.856,7.364,42.607,11241.013,2416.379,1,0.4485,336.7618,33.361,0.8,1,1.1,0.1,1,7,1,23,536.822,NA
"USA0120",1,"Bodega_Bay","non_dts_other_5",0.0568663879630538,16.836,56.059,"fe_code_USA0120_non_dts_other","fe",FALSE,1,"non_dts_other_5",55.288,0.036,NA,NA,NA,NA,86.96,160.407,2.775,7.403,41.605,11317.528,2427.768,1,0.4485,336.7618,34.235,0.8,1,1.1,0.1,1,7,1,23,558.718,NA
"USA0121",1,"Fort_Bragg","dts_longline_4",0.430573826306545,16.395,49.971,"fe_code_USA0121_dts_longline","fe",FALSE,1,"dts_longline_4",65.506,1.603,0.637,0.056,0.091,0.455,7.888,266.874,2.095,7.521,62.025,10605.395,4719.606,1,0.4485,336.7618,51.19,0.8,1,1.1,0.1,1,7,1,23,494.724,NA
"USA0121",1,"Fort_Bragg","dts_trap_2",0.00963520551579791,17.679,54.436,"fe_code_USA0121_dts_trap","fe",FALSE,1,"dts_trap_2",49.352,0.994,NA,NA,NA,NA,5.244,254.347,2.11,7.137,66.118,10773.903,4940.212,1,0.4485,336.7618,51.853,0.8,1,1.1,0.1,1,7,1,23,515.692,NA
"USA0121",1,"Fort_Bragg","non_dts_other_5",0.285909370065737,16.615,51.403,"fe_code_USA0121_non_dts_other","fe",FALSE,1,"non_dts_other_5",29.47,0.431,NA,NA,0.122,NA,86.609,246.593,2.151,7.183,66.318,10360.46,4741.569,1,0.4485,336.7618,49.416,0.8,1,1.1,0.1,1,7,1,23,483.811,NA
"USA0121",1,"Eureka","non_dts_other_5",0.0579002933421895,16.88,53.865,"fe_code_USA0121_non_dts_other","fe",FALSE,1,"non_dts_other_5",28.529,0.444,NA,NA,0.113,NA,85.971,252.517,2.104,7.629,62.04,10540.778,4916.758,1,0.4485,336.7618,51.796,0.8,1,1.1,0.1,1,7,1,23,514.783,NA
"USA0121",1,"Eureka","dts_longline_4",0.160832601987898,16.118,54.014,"fe_code_USA0121_dts_longline","fe",FALSE,1,"dts_longline_4",65.621,1.623,0.652,0.056,0.087,0.425,8.089,263.228,2.191,7.664,64.918,11113.032,5088.785,1,0.4485,336.7618,51.057,0.8,1,1.1,0.1,1,7,1,23,480.04,NA
"USA0121",1,"San_Francisco","non_dts_other_5",0.0370240147246272,16.997,51.943,"fe_code_USA0121_non_dts_other","fe",FALSE,1,"non_dts_other_5",30.109,0.446,NA,NA,0.124,NA,89.423,251.56,2.161,7.468,65.065,11022.421,5084.975,1,0.4485,336.7618,47.504,0.8,1,1.1,0.1,1,7,1,23,503.223,NA
"USA0121",1,"Bodega_Bay","non_dts_other_5",0.0181246880572062,17.16,53.134,"fe_code_USA0121_non_dts_other","fe",FALSE,1,"non_dts_other_5",28.519,0.427,NA,NA,0.113,NA,89.783,267.482,2.223,7.293,62.279,10849.402,4679.841,1,0.4485,336.7618,50.16,0.8,1,1.1,0.1,1,7,1,23,482.807,NA
"USA0122",1,"Eureka","dts_trawl_5",0.573537817636632,23.08,141.811,"fe_code_USA0122_dts_trawl","fe",FALSE,1,"dts_trawl_5",45.402,18.573,45.074,240.923,44.497,0.321,75.862,37.294,2.372,7.56,13.273,27637.832,27653.303,1,0.4485,336.7618,44.712,0.8,1,1.1,0.1,1,7,1,23,457.956,NA
"USA0122",1,"Eureka","non_dts_trawl_5",0.235481855474054,22.453,148.94,"fe_code_USA0122_non_dts_trawl","fe",FALSE,1,"non_dts_trawl_5",29.986,6.638,7.34,167.923,147.981,4.79,641.294,39.662,2.325,7.037,13.568,29443.36,27978.88,1,0.4485,336.7618,45.148,0.8,1,1.1,0.1,1,7,1,23,468.305,NA
"USA0122",1,"Eureka","non_dts_other_4",0.164437793217477,23.754,135.819,"fe_code_USA0122_non_dts_other","fe",FALSE,1,"non_dts_other_4",NA,NA,NA,NA,NA,NA,106.7,38.121,2.446,7.425,13.25,28689.902,26729.526,1,0.4485,336.7618,45.992,0.8,1,1.1,0.1,1,7,1,23,454.917,NA
"USA0122",1,"Bodega_Bay","non_dts_other_4",0.0265425336718367,23.149,137.139,"fe_code_USA0122_non_dts_other","fe",FALSE,1,"non_dts_other_4",NA,NA,NA,NA,NA,NA,105.409,38.145,2.47,7.084,12.811,27664.468,27157.992,1,0.4485,336.7618,45.785,0.8,1,1.1,0.1,1,7,1,23,457.697,NA
"USA0123",1,"Oxnard","dts_longline_4",0.823679549405757,10.846,32.913,"fe_code_USA0123_dts_longline","fe",FALSE,1,"dts_longline_4",5.554,2.867,1.026,0.509,NA,NA,2.768,191.923,0.947,8.814,47.263,1209.266,712.652,1,0.4485,336.7618,75.198,0.8,1,1.1,0.1,1,7,1,23,347.64,NA
"USA0123",1,"Oxnard","non_dts_other_3",0.176320450594243,10.941,32.135,"fe_code_USA0123_non_dts_other","fe",FALSE,1,"non_dts_other_3",3.168,2.494,1.075,NA,NA,0.081,4.698,198.707,0.923,8.715,50.53,1135.584,725.671,1,0.4485,336.7618,74.678,0.8,1,1.1,0.1,1,7,1,23,328.658,NA
"USA0124",1,"Eureka","dts_trawl_5",0.415332524818823,16.666,62.474,"fe_code_USA0124_dts_trawl","fe",FALSE,1,"dts_trawl_5",32.767,15.317,10.146,246.802,34.187,10.166,57.282,281.52,2.043,7.248,73.881,12072.008,19327.66,1,0.4485,336.7618,45.915,0.8,1,1.1,0.1,1,7,1,23,329.449,NA
"USA0124",1,"Eureka","non_dts_trawl_4",0.220445755338624,17.877,66.143,"fe_code_USA0124_non_dts_trawl","fe",FALSE,1,"non_dts_trawl_4",20.587,9.557,17.191,90.111,108.063,88.875,368.937,304.467,2.206,7.381,76.576,11308.245,20039.467,1,0.4485,336.7618,47.096,0.8,1,1.1,0.1,1,7,1,23,337.452,NA
"USA0124",1,"Eureka","non_dts_other_5",0.0948470338851451,18.033,61.461,"fe_code_USA0124_non_dts_other","fe",FALSE,1,"non_dts_other_5",NA,NA,NA,NA,NA,NA,131.359,297.695,2.088,7.494,72.019,11180.053,19047.002,1,0.4485,336.7618,47.167,0.8,1,1.1,0.1,1,7,1,23,343.165,NA
"USA0124",1,"Bodega_Bay","non_dts_other_5",0.0047626972744885,17.361,63.05,"fe_code_USA0124_non_dts_other","fe",FALSE,1,"non_dts_other_5",NA,NA,NA,NA,NA,NA,132.019,286.38,2.176,7.09,73.104,12004.212,19788.327,1,0.4485,336.7618,45.532,0.8,1,1.1,0.1,1,7,1,23,327.042,NA
"USA0124",1,"San_Francisco","non_dts_other_5",0.188873077820451,16.958,60.348,"fe_code_USA0124_non_dts_other","fe",FALSE,1,"non_dts_other_5",NA,NA,NA,NA,NA,NA,132.253,306.413,2.09,7.267,71.504,11122.135,18557.07,1,0.4485,336.7618,49.034,0.8,1,1.1,0.1,1,7,1,23,331.134,NA
"USA0124",1,"San_Francisco","dts_trawl_5",0.039964930749378,18.108,64.976,"fe_code_USA0124_dts_trawl","fe",FALSE,1,"dts_trawl_5",32.433,14.959,10.095,244.709,35.428,9.815,53.673,302.401,2.063,6.933,75.716,11380.109,20395.704,1,0.4485,336.7618,45.291,0.8,1,1.1,0.1,1,7,1,23,336.027,NA
"USA0124",1,"San_Francisco","non_dts_trawl_4",0.00489886534570363,16.794,62.258,"fe_code_USA0124_non_dts_trawl","fe",FALSE,1,"non_dts_trawl_4",21.109,9.045,17.714,90.793,107.145,87.146,373.925,302.523,2.071,7.476,70.605,11497.733,19906.561,1,0.4485,336.7618,47.298,0.8,1,1.1,0.1,1,7,1,23,326.555,NA
"USA0124",1,"Crescent_City","non_dts_trawl_4",0.0142626100791446,17.446,64.904,"fe_code_USA0124_non_dts_trawl","fe",FALSE,1,"non_dts_trawl_4",21.209,9.436,18.374,93.841,108.445,88.583,359.271,286.475,2.136,7.463,71.949,11979.383,20071.482,1,0.4485,336.7618,45.554,0.8,1,1.1,0.1,1,7,1,23,341.451,NA
"USA0124",1,"Crescent_City","non_dts_other_5",0.0166125046882427,16.576,61.097,"fe_code_USA0124_non_dts_other","fe",FALSE,1,"non_dts_other_5",NA,NA,NA,NA,NA,NA,131.355,285.735,2.168,7.013,70.672,11521.003,20026.208,1,0.4485,336.7618,49.132,0.8,1,1.1,0.1,1,7,1,23,345.752,NA
"USA0125",1,"San_Francisco","dts_trawl_2",0.96497824261394,21.552,131.625,"fe_code_USA0125_dts_trawl","fe",FALSE,1,"dts_trawl_2",5.349,4.308,5.041,93.223,10.3,21.331,25.457,422.003,2.558,6.968,102.938,24767.903,10279.562,1,0.4485,336.7618,68.891,0.8,1,1.1,0.1,1,7,1,23,257.359,NA
"USA0125",1,"San_Francisco","non_dts_trawl_1",0.0350217573860601,20.715,124.055,"fe_code_USA0125_non_dts_trawl","fe",FALSE,1,"non_dts_trawl_1",8.817,0.959,0.687,49.762,34.69,34.165,27.883,396.055,2.575,6.977,96.781,24973.5,10019.263,1,0.4485,336.7618,63.905,0.8,1,1.1,0.1,1,7,1,23,262.343,NA
"USA0126",1,"Fort_Bragg","non_dts_trawl_5",0.57498841479324,20.849,143.315,"fe_code_USA0126_non_dts_trawl","fe",FALSE,1,"non_dts_trawl_5",56.762,11.404,21.466,97.702,157.387,353.947,222.83,434.844,2.576,7.677,105.678,24130.719,21549.55,1,0.4485,336.7618,33.687,0.8,1,1.1,0.1,1,7,1,23,266.831,NA
"USA0126",1,"Fort_Bragg","dts_trawl_3",0.42501158520676,21.112,137.447,"fe_code_USA0126_dts_trawl","fe",FALSE,1,"dts_trawl_3",102.45,35.786,90.879,154.822,17.149,80.736,76.837,419.096,2.716,7.616,108.811,24192.583,23048.745,1,0.4485,336.7618,34.767,0.8,1,1.1,0.1,1,7,1,23,255.175,NA
"USA0127",1,"Moss_Landing","dts_longline_4",0.438230965038355,12.202,25.965,"fe_code_USA0127_dts_longline","fe",FALSE,1,"dts_longline_4",54.06,5.036,1.085,0.344,NA,NA,14.084,175.223,2.459,7.126,43.208,2213.264,1176.078,1,0.4485,336.7618,22.462,0.8,1,1.1,0.1,1,7,1,23,288.108,NA
"USA0127",1,"Moss_Landing","non_dts_other_3",0.112057351642453,12.381,26.136,"fe_code_USA0127_non_dts_other","fe",FALSE,1,"non_dts_other_3",29.336,4.269,1.17,NA,NA,1.384,20.367,175.93,2.505,7.44,45.714,2222.856,1165.178,1,0.4485,336.7618,22.106,0.8,1,1.1,0.1,1,7,1,23,305.8,NA
"USA0127",1,"Moss_Landing","dts_trawl_1",0.00482778922578747,11.696,23.851,"fe_code_USA0127_dts_trawl","fe",FALSE,1,"dts_trawl_1",83.004,1.179,NA,NA,NA,NA,19.465,173.447,2.611,7.018,44.215,2365.936,1211.112,1,0.4485,336.7618,22.851,0.8,1,1.1,0.1,1,7,1,23,290.959,NA
"USA0127",1,"Moss_Landing","dts_trap_1",0.00635855166323228,12.544,24.984,"fe_code_USA0127_dts_trap","fe",FALSE,1,"dts_trap_1",81.979,10.65,NA,NA,NA,NA,21.39,171.742,2.569,7.101,45.054,2379.099,1166.089,1,0.4485,336.7618,24.112,0.8,1,1.1,0.1,1,7,1,23,311.306,NA
"USA0127",1,"Morro_Bay","dts_longline_4",0.367282550347193,12.353,24.315,"fe_code_USA0127_dts_longline","fe",FALSE,1,"dts_longline_4",51.952,5.278,1.112,0.34,NA,NA,14.817,164.506,2.479,7.168,46.233,2323.424,1165.793,1,0.4485,336.7618,23.158,0.8,1,1.1,0.1,1,7,1,23,285.349,NA
"USA0127",1,"Morro_Bay","non_dts_other_3",0.0118582139950476,12.416,25.897,"fe_code_USA0127_non_dts_other","fe",FALSE,1,"non_dts_other_3",30.526,4.223,1.168,NA,NA,1.365,20.575,166.376,2.628,7.479,46.608,2242.86,1206.588,1,0.4485,336.7618,24.076,0.8,1,1.1,0.1,1,7,1,23,288.352,NA
"USA0127",1,"Bodega_Bay","non_dts_other_3",0.0593845780879325,11.674,25.077,"fe_code_USA0127_non_dts_other","fe",FALSE,1,"non_dts_other_3",28.804,4.136,1.158,NA,NA,1.359,19.315,177.83,2.505,7.221,43.324,2269.968,1229.301,1,0.4485,336.7618,24.183,0.8,1,1.1,0.1,1,7,1,23,306.907,NA
"USA0128",1,"Fort_Bragg","dts_trap_5",0.993225544214615,9.525,14.257,"fe_code_USA0128_dts_trap","fe",FALSE,1,"dts_trap_5",65.336,NA,NA,NA,NA,NA,1.522,190.842,1.387,8.249,53.342,123.533,377.513,1,0.4485,336.7618,5.269,0.8,1,1.1,0.1,1,7,1,23,54.483,NA
"USA0128",1,"Fort_Bragg","dts_longline_1",0.00677445578538524,9.83,14.666,"fe_code_USA0128_dts_longline","fe",FALSE,1,"dts_longline_1",160.711,NA,NA,NA,NA,NA,NA,208.758,1.447,7.602,50.612,120.517,375.793,1,0.4485,336.7618,5.599,0.8,1,1.1,0.1,1,7,1,23,52.659,NA
"USA0129",1,"Eureka","non_dts_trawl_3",0.118634171566752,21.081,121.833,"fe_code_USA0129_non_dts_trawl","fe",FALSE,1,"non_dts_trawl_3",13.384,4.352,2.893,162.577,119.445,8.541,294.049,375.547,2.443,8.515,93.64,23045.065,17141.621,1,0.4485,336.7618,44.229,0.8,1,1.1,0.1,1,7,1,23,495.278,NA
"USA0129",1,"Eureka","dts_trawl_4",0.545542979640582,20.715,125.1,"fe_code_USA0129_dts_trawl","fe",FALSE,1,"dts_trawl_4",56.254,25.574,59.321,186.504,28.713,21.294,35.124,364.614,2.4,7.868,88.231,21913.898,17462.217,1,0.4485,336.7618,46.777,0.8,1,1.1,0.1,1,7,1,23,485.927,NA
"USA0129",1,"Eureka","non_dts_other_5",0.307248877015887,20.486,120.896,"fe_code_USA0129_non_dts_other","fe",FALSE,1,"non_dts_other_5",NA,NA,NA,NA,NA,NA,103.667,354.814,2.434,8.432,87.301,22054.254,17058.164,1,0.4485,336.7618,45.432,0.8,1,1.1,0.1,1,7,1,23,502.717,NA
"USA0129",1,"Bodega_Bay","non_dts_other_5",0.0285739717767786,20.102,118.335,"fe_code_USA0129_non_dts_other","fe",FALSE,1,"non_dts_other_5",NA,NA,NA,NA,NA,NA,107.778,368.875,2.34,8.448,92.092,23487.614,16922.199,1,0.4485,336.7618,45.484,0.8,1,1.1,0.1,1,7,1,23,493.021,NA
"USA0130",1,"Moss_Landing","dts_trap_4",0.136448226642817,9.497,13.455,"fe_code_USA0130_dts_trap","fe",FALSE,1,"dts_trap_4",32.732,NA,NA,NA,1.256,NA,0.892,200.679,2.068,5.536,52.591,182.453,276.85,1,0.4485,336.7618,20.299,0.8,1,1.1,0.1,1,7,1,23,181.239,NA
"USA0130",1,"Moss_Landing","non_dts_other_4",0.170347986340723,10.134,14.285,"fe_code_USA0130_non_dts_other","fe",FALSE,1,"non_dts_other_4",NA,NA,NA,NA,NA,NA,3.936,196.537,2.168,5.553,51.378,178.433,258.449,1,0.4485,336.7618,21.011,0.8,1,1.1,0.1,1,7,1,23,184.926,NA
"USA0130",1,"Moss_Landing","dts_longline_2",0.0142329304207997,10.058,14.615,"fe_code_USA0130_dts_longline","fe",FALSE,1,"dts_longline_2",28.303,7.638,0.291,NA,NA,NA,1.845,197.503,2.083,5.739,50.047,168,261.995,1,0.4485,336.7618,20.353,0.8,1,1.1,0.1,1,7,1,23,183.701,NA
"USA0130",1,"Fort_Bragg","non_dts_other_4",0.357056389686884,9.995,13.736,"fe_code_USA0130_non_dts_other","fe",FALSE,1,"non_dts_other_4",NA,NA,NA,NA,NA,NA,4.099,195.262,2.043,5.744,50.576,180.112,260.279,1,0.4485,336.7618,19.611,0.8,1,1.1,0.1,1,7,1,23,176.275,NA
"USA0130",1,"Bodega_Bay","non_dts_other_4",0.0603510578712487,9.417,13.41,"fe_code_USA0130_non_dts_other","fe",FALSE,1,"non_dts_other_4",NA,NA,NA,NA,NA,NA,3.87,202.143,2.129,5.632,49.968,168.879,264.213,1,0.4485,336.7618,20.981,0.8,1,1.1,0.1,1,7,1,23,185.224,NA
"USA0130",1,"Eureka","non_dts_other_4",0.019264820134786,9.388,13.75,"fe_code_USA0130_non_dts_other","fe",FALSE,1,"non_dts_other_4",NA,NA,NA,NA,NA,NA,4.038,192.299,2.139,5.725,49.739,168.624,281.757,1,0.4485,336.7618,21.065,0.8,1,1.1,0.1,1,7,1,23,175.381,NA
"USA0130",1,"San_Francisco","non_dts_other_4",0.0360904836757187,10.217,14.175,"fe_code_USA0130_non_dts_other","fe",FALSE,1,"non_dts_other_4",NA,NA,NA,NA,NA,NA,3.837,204.079,2.076,5.397,50.925,181.172,282.551,1,0.4485,336.7618,20.346,0.8,1,1.1,0.1,1,7,1,23,174.137,NA
"USA0130",1,"Morro_Bay","dts_longline_2",0.11008726760258,9.691,13.916,"fe_code_USA0130_dts_longline","fe",FALSE,1,"dts_longline_2",26.29,8.152,0.268,NA,NA,NA,1.908,204.668,2.128,5.763,48.075,166.888,279.917,1,0.4485,336.7618,20.051,0.8,1,1.1,0.1,1,7,1,23,186.398,NA
"USA0130",1,"Morro_Bay","dts_trap_4",0.0961208376244422,9.719,14.422,"fe_code_USA0130_dts_trap","fe",FALSE,1,"dts_trap_4",33.908,NA,NA,NA,1.305,NA,0.901,188.605,2.051,5.613,50.578,166.88,272.975,1,0.4485,336.7618,19.194,0.8,1,1.1,0.1,1,7,1,23,178.818,NA
"USA0131",1,"Fort_Bragg","non_dts_other_2",0.830108672070686,10.134,15.647,"fe_code_USA0131_non_dts_other","fe",FALSE,1,"non_dts_other_2",NA,NA,NA,NA,NA,NA,7.092,189.226,2.57,5.423,47.302,718.022,514.116,1,0.4485,336.7618,45.364,0.8,1,1.1,0.1,1,7,1,23,220.078,NA
"USA0131",1,"Fort_Bragg","dts_trap_3",0.15644044731081,10.574,16.113,"fe_code_USA0131_dts_trap","fe",FALSE,1,"dts_trap_3",36.655,NA,NA,NA,NA,NA,6.83,191.922,2.555,5.459,46.848,701.751,493.185,1,0.4485,336.7618,47.705,0.8,1,1.1,0.1,1,7,1,23,234.546,NA
"USA0131",1,"Fort_Bragg","dts_longline_1",0.0134508806185039,10.245,15.267,"fe_code_USA0131_dts_longline","fe",FALSE,1,"dts_longline_1",63.642,NA,NA,NA,NA,NA,NA,188.616,2.743,5.647,49.543,687.362,488.986,1,0.4485,336.7618,44.666,0.8,1,1.1,0.1,1,7,1,23,230.018,NA
"USA0132",1,"Morro_Bay","dts_longline_4",0.311109426165415,10.528,16.474,"fe_code_USA0132_dts_longline","fe",FALSE,1,"dts_longline_4",31.567,4.095,2.554,NA,8.861,NA,4.385,184.307,1.792,7.042,47.569,970.379,824.226,1,0.4485,336.7618,28.347,0.8,1,1.1,0.1,1,7,1,23,400.849,NA
"USA0132",1,"Morro_Bay","non_dts_other_3",0.0108165615418516,11.027,17.386,"fe_code_USA0132_non_dts_other","fe",FALSE,1,"non_dts_other_3",19.997,1.406,NA,NA,NA,NA,76.989,184.749,1.752,7.107,45.157,942.852,869.582,1,0.4485,336.7618,29.498,0.8,1,1.1,0.1,1,7,1,23,405.764,NA
"USA0132",1,"Morro_Bay","dts_trap_2",0.0032722171937124,10.585,17.555,"fe_code_USA0132_dts_trap","fe",FALSE,1,"dts_trap_2",24.484,0.142,6.736,NA,NA,NA,5.543,177.567,1.768,6.924,45.535,988.858,879.405,1,0.4485,336.7618,29.572,0.8,1,1.1,0.1,1,7,1,23,417.243,NA
"USA0132",1,"Moss_Landing","non_dts_other_3",0.0155151905752562,11.156,17.018,"fe_code_USA0132_non_dts_other","fe",FALSE,1,"non_dts_other_3",19.293,1.311,NA,NA,NA,NA,76.642,177.121,1.691,7.339,48.593,960.135,842.222,1,0.4485,336.7618,27.568,0.8,1,1.1,0.1,1,7,1,23,430.266,NA
"USA0132",1,"Moss_Landing","dts_longline_4",0.0186594572052753,10.381,17.115,"fe_code_USA0132_dts_longline","fe",FALSE,1,"dts_longline_4",30.092,3.825,2.486,NA,8.836,NA,4.527,179.596,1.746,7.238,45.402,990.065,838.83,1,0.4485,336.7618,27.822,0.8,1,1.1,0.1,1,7,1,23,428.868,NA
"USA0132",1,"San_Francisco","non_dts_other_3",0.0625393921874332,11.169,16.152,"fe_code_USA0132_non_dts_other","fe",FALSE,1,"non_dts_other_3",20.312,1.428,NA,NA,NA,NA,78.364,171.781,1.759,7.107,47.488,945.061,892.379,1,0.4485,336.7618,28.081,0.8,1,1.1,0.1,1,7,1,23,413.922,NA
"USA0132",1,"San_Francisco","dts_longline_4",0.0112786052440775,10.742,16.394,"fe_code_USA0132_dts_longline","fe",FALSE,1,"dts_longline_4",31.686,3.964,2.472,NA,9.055,NA,4.419,183.105,1.784,7.401,45.928,939.047,860.142,1,0.4485,336.7618,28.426,0.8,1,1.1,0.1,1,7,1,23,393.206,NA
"USA0132",1,"Oxnard","dts_longline_4",0.537508470801209,11.097,17.622,"fe_code_USA0132_dts_longline","fe",FALSE,1,"dts_longline_4",32.748,4.092,2.607,NA,8.468,NA,4.436,187.967,1.794,6.883,45.958,996.344,887.871,1,0.4485,336.7618,28.839,0.8,1,1.1,0.1,1,7,1,23,429.698,NA
"USA0132",1,"Oxnard","non_dts_other_3",0.0161596823034892,10.996,16.29,"fe_code_USA0132_non_dts_other","fe",FALSE,1,"non_dts_other_3",20.755,1.365,NA,NA,NA,NA,77.223,184.151,1.722,7.333,45.112,938.469,889.652,1,0.4485,336.7618,27.453,0.8,1,1.1,0.1,1,7,1,23,420.917,NA
"USA0132",1,"Oxnard","dts_trap_2",0.00682876897340995,10.76,16.566,"fe_code_USA0132_dts_trap","fe",FALSE,1,"dts_trap_2",24.859,0.134,6.607,NA,NA,NA,5.401,173.698,1.833,7.383,48.423,987.96,849.788,1,0.4485,336.7618,29.421,0.8,1,1.1,0.1,1,7,1,23,405.332,NA
"USA0132",1,"Newport_Beach","dts_longline_4",0.00631222780887027,10.958,17.819,"fe_code_USA0132_dts_longline","fe",FALSE,1,"dts_longline_4",31.13,4.095,2.57,NA,9.011,NA,4.287,171.528,1.72,7.24,46.677,990.984,849.391,1,0.4485,336.7618,27.473,0.8,1,1.1,0.1,1,7,1,23,408.849,NA
"USA0133",1,"Moss_Landing","dts_trawl_4",0.669724556255486,20.849,65.504,"fe_code_USA0133_dts_trawl","fe",FALSE,1,"dts_trawl_4",21.093,15.941,25.904,96.633,9.156,2.385,25.136,220.839,1.901,7.032,58.303,26839.842,4115.033,1,0.4485,336.7618,44.01,0.8,1,1.1,0.1,1,7,1,23,722.685,NA
"USA0133",1,"Moss_Landing","non_dts_trawl_3",0.329574399188125,21.325,63.367,"fe_code_USA0133_non_dts_trawl","fe",FALSE,1,"non_dts_trawl_3",15.681,11.263,18.995,4.482,20.68,9.661,50.351,230.087,1.929,7.125,55.832,26389.355,4438.757,1,0.4485,336.7618,40.885,0.8,1,1.1,0.1,1,7,1,23,724.897,NA
"USA0133",1,"Moss_Landing","non_dts_other_1",0.00070104455638902,22.395,65.747,"fe_code_USA0133_non_dts_other","fe",FALSE,1,"non_dts_other_1",NA,NA,NA,NA,NA,NA,10.171,229.871,1.813,7.161,55.394,24537.12,4503.186,1,0.4485,336.7618,42.186,0.8,1,1.1,0.1,1,7,1,23,730.433,NA
"USA0134",1,"Morro_Bay","non_dts_other_1",0.244375827084252,18.952,52.425,"fe_code_USA0134_non_dts_other","fe",FALSE,1,"non_dts_other_1",NA,NA,NA,NA,NA,NA,106.201,270.927,0.743,5.783,69.898,16981.919,481.267,1,0.4485,336.7618,61.457,0.8,1,1.1,0.1,1,7,1,23,287.013,NA
"USA0134",1,"Morro_Bay","dts_longline_2",0.51735604492552,20.12,53.055,"fe_code_USA0134_dts_longline","fe",FALSE,1,"dts_longline_2",9.935,NA,NA,NA,NA,NA,1.682,280.058,0.803,6.024,72.355,17396.005,506.579,1,0.4485,336.7618,61.01,0.8,1,1.1,0.1,1,7,1,23,281.992,NA
"USA0134",1,"Morro_Bay","dts_trap_1",0.238268127990228,19.132,56.117,"fe_code_USA0134_dts_trap","fe",FALSE,1,"dts_trap_1",6.476,NA,NA,NA,NA,NA,NA,269.205,0.776,5.983,71.984,16940.11,476.921,1,0.4485,336.7618,58.347,0.8,1,1.1,0.1,1,7,1,23,283.503,NA
